year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,23,855,810,45,1001,925,36,AA,1838,N323AA,JFK,BOS,39,187,8,10,2013-02-23T13:00:00Z
2013,6,10,718,720,-2,954,953,1,UA,1591,N36447,EWR,IAH,188,1400,7,20,2013-06-10T11:00:00Z
2013,3,15,1511,1508,3,1738,1758,-20,UA,1233,N76153,EWR,IAH,187,1400,15,8,2013-03-15T19:00:00Z
2013,9,30,552,600,-8,647,700,-13,US,1909,N965UW,LGA,PHL,38,96,6,0,2013-09-30T10:00:00Z
2013,4,24,918,920,-2,1244,1230,14,UA,1581,N14250,EWR,SEA,327,2402,9,20,2013-04-24T13:00:00Z
2013,7,18,701,705,-4,801,820,-19,EV,4522,N11165,EWR,BNA,101,748,7,5,2013-07-18T11:00:00Z
2013,8,25,659,700,-1,813,835,-22,UA,1201,N18220,LGA,ORD,102,733,7,0,2013-08-25T11:00:00Z
2013,3,26,554,600,-6,643,703,-20,US,2114,N712US,LGA,BOS,33,184,6,0,2013-03-26T10:00:00Z
2013,8,2,1656,1659,-3,1852,1905,-13,9E,3932,N8908D,EWR,CVG,94,569,16,59,2013-08-02T20:00:00Z
2013,9,15,1524,1530,-6,1831,1845,-14,AA,85,N383AA,JFK,SFO,339,2586,15,30,2013-09-15T19:00:00Z
2013,12,14,755,749,6,1237,1236,1,UA,1216,N75433,EWR,SJU,197,1608,7,49,2013-12-14T12:00:00Z
2013,12,27,1958,1955,3,2158,2236,-38,EV,5298,N709EV,LGA,OMA,155,1148,19,55,2013-12-28T00:00:00Z
2013,9,13,808,810,-2,1026,1023,3,DL,2457,N323NB,LGA,MSY,165,1183,8,10,2013-09-13T12:00:00Z
2013,3,30,1600,1600,0,1905,1926,-21,DL,1043,N3754A,JFK,SEA,322,2422,16,0,2013-03-30T20:00:00Z
2013,1,9,1834,1840,-6,2032,2049,-17,DL,2131,N371NW,LGA,DTW,93,502,18,40,2013-01-09T23:00:00Z
2013,12,11,1111,1118,-7,1335,1334,1,EV,3825,N16918,EWR,IND,123,645,11,18,2013-12-11T16:00:00Z
2013,5,30,1430,1359,31,1637,1631,6,DL,2043,N364NB,JFK,ATL,103,760,13,59,2013-05-30T17:00:00Z
2013,4,29,1401,1403,-2,1531,1547,-16,EV,4100,N16954,EWR,MEM,133,946,14,3,2013-04-29T18:00:00Z
2013,4,29,1512,1525,-13,1657,1715,-18,MQ,4447,N720MQ,LGA,RDU,71,431,15,25,2013-04-29T19:00:00Z
2013,3,24,925,930,-5,1242,1255,-13,WN,739,N720WN,EWR,AUS,233,1504,9,30,2013-03-24T13:00:00Z
2013,11,1,1436,1445,-9,1557,1611,-14,9E,3983,N8977A,JFK,BWI,49,184,14,45,2013-11-01T18:00:00Z
2013,5,31,2149,2129,20,2250,2239,11,EV,3807,N13566,EWR,PVD,31,160,21,29,2013-06-01T01:00:00Z
2013,2,13,755,800,-5,1004,1011,-7,EV,4498,N13123,EWR,MSP,149,1008,8,0,2013-02-13T13:00:00Z
2013,2,12,1456,1500,-4,1606,1619,-13,US,2179,N760US,LGA,DCA,50,214,15,0,2013-02-12T20:00:00Z
2013,7,19,942,945,-3,1237,1305,-28,AA,1871,N3FFAA,LGA,MIA,143,1096,9,45,2013-07-19T13:00:00Z
2013,9,12,600,602,-2,835,852,-17,UA,1115,N16732,EWR,TPA,133,997,6,2,2013-09-12T10:00:00Z
2013,11,6,2045,2045,0,2328,2344,-16,UA,1115,N38268,EWR,TPA,147,997,20,45,2013-11-07T01:00:00Z
2013,5,17,603,610,-7,709,723,-14,EV,4302,N14960,EWR,IAD,47,212,6,10,2013-05-17T10:00:00Z
2013,3,4,928,929,-1,1421,1426,-5,B6,215,N519JB,EWR,SJU,204,1608,9,29,2013-03-04T14:00:00Z
2013,2,7,632,635,-3,1004,1002,2,UA,421,N805UA,EWR,SFO,369,2565,6,35,2013-02-07T11:00:00Z
2013,7,14,1847,1815,32,2123,2036,47,UA,1186,N38443,EWR,DEN,247,1605,18,15,2013-07-14T22:00:00Z
2013,5,10,1848,1834,14,2205,2202,3,UA,728,N571UA,EWR,SFO,319,2565,18,34,2013-05-10T22:00:00Z
2013,10,26,1737,1735,2,2041,2107,-26,UA,1284,N13248,EWR,SFO,339,2565,17,35,2013-10-26T21:00:00Z
2013,5,1,1603,1610,-7,1806,1825,-19,EV,4328,N14171,EWR,MSY,155,1167,16,10,2013-05-01T20:00:00Z
2013,3,11,1711,1715,-4,2014,2037,-23,DL,503,N3746H,JFK,SAN,326,2446,17,15,2013-03-11T21:00:00Z
2013,8,27,809,815,-6,1035,1110,-35,DL,1167,N301DQ,JFK,TPA,131,1005,8,15,2013-08-27T12:00:00Z
2013,6,10,734,740,-6,1020,1040,-20,AA,715,N482AA,LGA,DFW,189,1389,7,40,2013-06-10T11:00:00Z
2013,2,16,1728,1730,-2,1836,1849,-13,B6,74,N643JB,JFK,BTV,43,266,17,30,2013-02-16T22:00:00Z
2013,8,23,2035,2040,-5,2156,2154,2,B6,2680,N318JB,EWR,BOS,37,200,20,40,2013-08-24T00:00:00Z
2013,8,8,846,840,6,1154,1100,54,MQ,3419,N505MQ,LGA,ATL,109,762,8,40,2013-08-08T12:00:00Z
2013,6,8,910,900,10,1223,1215,8,AA,647,N5FMAA,JFK,MIA,176,1089,9,0,2013-06-08T13:00:00Z
2013,9,15,1826,1830,-4,2116,2140,-24,B6,305,N624JB,EWR,FLL,141,1065,18,30,2013-09-15T22:00:00Z
2013,9,28,819,815,4,1028,1021,7,9E,3538,N605LR,JFK,MSP,148,1029,8,15,2013-09-28T12:00:00Z
2013,6,3,1753,1745,8,2052,2031,21,B6,527,N554JB,EWR,MCO,144,937,17,45,2013-06-03T21:00:00Z
2013,2,13,1459,1500,-1,1746,1742,4,DL,2347,N668DN,LGA,ATL,135,762,15,0,2013-02-13T20:00:00Z
2013,8,8,825,836,-11,944,949,-5,B6,2280,N307JB,EWR,BOS,49,200,8,36,2013-08-08T12:00:00Z
2013,7,7,1657,1500,117,1940,1757,103,UA,315,N484UA,EWR,SAN,316,2425,15,0,2013-07-07T19:00:00Z
2013,6,5,1152,1200,-8,1459,1510,-11,AA,977,N3KCAA,EWR,MIA,160,1085,12,0,2013-06-05T16:00:00Z
2013,6,24,1107,1030,37,1312,1241,31,DL,2343,N766NC,EWR,ATL,105,746,10,30,2013-06-24T14:00:00Z
2013,4,17,1554,1545,9,1855,1916,-21,DL,1043,N3742C,JFK,SEA,320,2422,15,45,2013-04-17T19:00:00Z
2013,9,6,1900,1900,0,2100,2131,-31,DL,2454,N398DA,JFK,DEN,202,1626,19,0,2013-09-06T23:00:00Z
2013,8,3,1638,1636,2,1757,1805,-8,B6,918,N368JB,JFK,BOS,38,187,16,36,2013-08-03T20:00:00Z
2013,10,18,1538,1520,18,1845,1840,5,DL,1982,N333NB,LGA,MIA,159,1096,15,20,2013-10-18T19:00:00Z
2013,11,13,1000,1001,-1,1301,1330,-29,UA,1289,N37290,EWR,SFO,337,2565,10,1,2013-11-13T15:00:00Z
2013,9,25,741,746,-5,936,943,-7,B6,1273,N267JB,JFK,CHS,96,636,7,46,2013-09-25T11:00:00Z
2013,3,24,601,610,-9,929,936,-7,UA,600,N512UA,JFK,SFO,358,2586,6,10,2013-03-24T10:00:00Z
2013,5,18,1111,1117,-6,1318,1346,-28,UA,405,N471UA,LGA,DEN,211,1620,11,17,2013-05-18T15:00:00Z
2013,3,3,1554,1600,-6,1700,1712,-12,US,2134,N949UW,LGA,BOS,40,184,16,0,2013-03-03T21:00:00Z
2013,1,15,838,843,-5,1117,1115,2,EV,4107,N15555,EWR,JAX,133,820,8,43,2013-01-15T13:00:00Z
2013,3,18,1155,1200,-5,1505,1510,-5,AA,3,N324AA,JFK,LAX,346,2475,12,0,2013-03-18T16:00:00Z
2013,8,28,1824,1729,55,2010,1905,65,B6,86,N236JB,JFK,ROC,54,264,17,29,2013-08-28T21:00:00Z
2013,3,6,NA,1829,NA,NA,2045,NA,EV,4390,N11191,EWR,MCI,NA,1092,18,29,2013-03-06T23:00:00Z
2013,6,22,821,820,1,1130,1135,-5,AA,2267,N3HBAA,LGA,MIA,154,1096,8,20,2013-06-22T12:00:00Z
2013,10,14,1510,1510,0,1911,1920,-9,AA,95,N5FRAA,JFK,SJU,217,1598,15,10,2013-10-14T19:00:00Z
2013,9,11,739,745,-6,1012,1001,11,DL,807,N675MC,EWR,ATL,109,746,7,45,2013-09-11T11:00:00Z
2013,7,29,1120,1055,25,1438,1358,40,B6,971,N633JB,LGA,FLL,151,1076,10,55,2013-07-29T14:00:00Z
2013,11,25,1157,1200,-3,1254,1315,-21,US,2179,N749US,LGA,DCA,40,214,12,0,2013-11-25T17:00:00Z
2013,4,25,2020,2019,1,2200,2157,3,UA,1464,N78506,EWR,CLE,63,404,20,19,2013-04-26T00:00:00Z
2013,6,9,1025,1029,-4,1226,1240,-14,EV,5677,N13908,EWR,IND,102,645,10,29,2013-06-09T14:00:00Z
2013,8,2,1718,1712,6,1857,1844,13,B6,408,N329JB,JFK,PWM,50,273,17,12,2013-08-02T21:00:00Z
2013,6,13,802,740,22,1010,941,29,EV,4104,N16559,EWR,CHS,93,628,7,40,2013-06-13T11:00:00Z
2013,1,17,2101,2105,-4,2222,2217,5,EV,4119,N19554,EWR,RIC,58,277,21,5,2013-01-18T02:00:00Z
2013,7,8,900,853,7,1116,1140,-24,UA,1711,N76526,EWR,IAH,178,1400,8,53,2013-07-08T12:00:00Z
2013,5,31,859,900,-1,1142,1201,-19,DL,1885,N314US,LGA,MCO,126,950,9,0,2013-05-31T13:00:00Z
2013,1,15,1808,1810,-2,2028,2037,-9,9E,3542,N933XJ,JFK,MSP,176,1029,18,10,2013-01-15T23:00:00Z
2013,1,19,1705,1415,170,1920,1638,162,DL,935,N340NB,EWR,ATL,113,746,14,15,2013-01-19T19:00:00Z
2013,11,13,856,900,-4,1026,1042,-16,EV,5099,N713EV,LGA,ORF,45,296,9,0,2013-11-13T14:00:00Z
2013,3,30,1729,1610,79,1915,1804,71,9E,3407,N921XJ,JFK,PIT,68,340,16,10,2013-03-30T20:00:00Z
2013,2,6,2125,2129,-4,2207,2224,-17,EV,4619,N12564,EWR,PHL,28,80,21,29,2013-02-07T02:00:00Z
2013,9,17,705,700,5,1001,1010,-9,DL,763,N188DN,JFK,LAX,319,2475,7,0,2013-09-17T11:00:00Z
2013,3,9,2014,2020,-6,2258,2327,-29,B6,801,N729JB,JFK,FLL,136,1069,20,20,2013-03-10T01:00:00Z
2013,6,24,1420,1420,0,1636,1620,16,MQ,3588,N505MQ,LGA,MSP,156,1020,14,20,2013-06-24T18:00:00Z
2013,4,25,740,745,-5,1049,1100,-11,DL,183,N705TW,JFK,SEA,333,2422,7,45,2013-04-25T11:00:00Z
2013,8,8,131,2359,92,504,344,80,B6,1503,N554JB,JFK,SJU,189,1598,23,59,2013-08-09T03:00:00Z
2013,6,5,1605,1610,-5,1730,1800,-30,AA,343,N478AA,LGA,ORD,114,733,16,10,2013-06-05T20:00:00Z
2013,6,28,839,647,112,1002,809,113,B6,905,N585JB,JFK,ORD,109,740,6,47,2013-06-28T10:00:00Z
2013,4,5,2038,2030,8,2211,2150,21,WN,184,N635SW,EWR,MDW,117,711,20,30,2013-04-06T00:00:00Z
2013,11,20,1811,1805,6,1945,1930,15,WN,1710,N204WN,EWR,MDW,110,711,18,5,2013-11-20T23:00:00Z
2013,7,3,1645,1630,15,1923,1933,-10,B6,89,N746JB,JFK,SAN,299,2446,16,30,2013-07-03T20:00:00Z
2013,3,31,1650,1650,0,1843,1855,-12,WN,2284,N960WN,LGA,STL,140,888,16,50,2013-03-31T20:00:00Z
2013,12,5,2047,1920,87,2223,2111,72,9E,2931,N901XJ,JFK,PIT,67,340,19,20,2013-12-06T00:00:00Z
2013,3,15,608,610,-2,840,816,24,DL,1919,N905DA,LGA,MSP,174,1020,6,10,2013-03-15T10:00:00Z
2013,11,16,1030,1030,0,1410,1335,35,AA,179,N338AA,JFK,SFO,365,2586,10,30,2013-11-16T15:00:00Z
2013,8,11,2125,2129,-4,2349,2349,0,EV,3832,N14998,EWR,SDF,106,642,21,29,2013-08-12T01:00:00Z
2013,3,3,1154,1035,79,1258,1159,59,EV,4322,N14204,EWR,MKE,104,725,10,35,2013-03-03T15:00:00Z
2013,10,9,846,855,-9,1027,1033,-6,EV,5220,N754EV,LGA,ROC,41,254,8,55,2013-10-09T12:00:00Z
2013,9,2,2137,2028,69,5,2247,78,B6,135,N763JB,JFK,PHX,259,2153,20,28,2013-09-03T00:00:00Z
2013,6,23,1942,1530,252,2352,1855,297,AA,85,N384AA,JFK,SFO,337,2586,15,30,2013-06-23T19:00:00Z
2013,4,18,751,757,-6,941,945,-4,9E,3611,N841AY,JFK,PIT,63,340,7,57,2013-04-18T11:00:00Z
2013,1,3,1126,1130,-4,1330,1332,-2,US,1085,N172US,LGA,CLT,105,544,11,30,2013-01-03T16:00:00Z
2013,2,10,856,905,-9,1101,1115,-14,MQ,4478,N722MQ,LGA,DTW,98,502,9,5,2013-02-10T14:00:00Z
2013,5,22,756,800,-4,949,1001,-12,DL,2245,N344NB,EWR,MSP,141,1008,8,0,2013-05-22T12:00:00Z
2013,5,29,1454,1455,-1,1735,1753,-18,B6,629,N505JB,JFK,HOU,189,1428,14,55,2013-05-29T18:00:00Z
2013,12,20,2058,1912,106,2228,2047,101,EV,4191,N13903,EWR,BNA,127,748,19,12,2013-12-21T00:00:00Z
2013,10,9,1549,1549,0,1659,1726,-27,9E,3459,N925XJ,JFK,BNA,99,765,15,49,2013-10-09T19:00:00Z
2013,7,3,846,853,-7,1129,1140,-11,UA,1711,N73270,EWR,IAH,200,1400,8,53,2013-07-03T12:00:00Z
2013,10,17,1935,1900,35,2229,2154,35,UA,1528,N79279,EWR,MCO,140,937,19,0,2013-10-17T23:00:00Z
2013,1,21,1711,1710,1,2040,2036,4,UA,1178,N29124,EWR,SFO,351,2565,17,10,2013-01-21T22:00:00Z
2013,1,2,1240,1245,-5,1538,1600,-22,AA,2253,N3BHAA,LGA,MIA,158,1096,12,45,2013-01-02T17:00:00Z
2013,4,27,2144,2140,4,2253,2310,-17,UA,1066,N73445,EWR,BOS,48,200,21,40,2013-04-28T01:00:00Z
2013,10,8,1053,1100,-7,1249,1309,-20,DL,2452,N355NB,LGA,DTW,78,502,11,0,2013-10-08T15:00:00Z
2013,8,21,1428,1436,-8,1608,1601,7,EV,5713,N829AS,LGA,IAD,71,229,14,36,2013-08-21T18:00:00Z
2013,7,1,2037,1815,142,2251,2131,80,UA,589,N433UA,EWR,SNA,286,2434,18,15,2013-07-01T22:00:00Z
2013,4,12,848,830,18,1105,1046,19,EV,4472,N11191,EWR,XNA,172,1131,8,30,2013-04-12T12:00:00Z
2013,12,7,1723,1615,68,2037,1925,72,AA,211,N3DWAA,JFK,IAH,226,1417,16,15,2013-12-07T21:00:00Z
2013,12,12,1826,1800,26,2113,2036,37,DL,926,N977AT,EWR,ATL,108,746,18,0,2013-12-12T23:00:00Z
2013,3,22,654,700,-6,825,850,-25,AA,305,N4XVAA,LGA,ORD,112,733,7,0,2013-03-22T11:00:00Z
2013,3,24,1205,1205,0,1549,1511,38,B6,133,N804JB,JFK,RSW,170,1074,12,5,2013-03-24T16:00:00Z
2013,8,20,1411,1330,41,1605,1532,33,EV,4395,N15910,EWR,IND,93,645,13,30,2013-08-20T17:00:00Z
2013,8,16,2358,2359,-1,329,340,-11,B6,839,N605JB,JFK,BQN,194,1576,23,59,2013-08-17T03:00:00Z
2013,8,20,1631,1635,-4,1918,1944,-26,B6,423,N584JB,JFK,LAX,312,2475,16,35,2013-08-20T20:00:00Z
2013,9,17,759,810,-11,934,955,-21,MQ,3272,N848MQ,LGA,CLE,65,419,8,10,2013-09-17T12:00:00Z
2013,4,27,835,840,-5,1141,1143,-2,B6,901,N618JB,JFK,FLL,145,1069,8,40,2013-04-27T12:00:00Z
2013,3,23,2029,1730,179,2250,1957,173,F9,797,N205FR,LGA,DEN,235,1620,17,30,2013-03-23T21:00:00Z
2013,2,25,809,815,-6,1104,1125,-21,UA,1218,N38727,EWR,DFW,215,1372,8,15,2013-02-25T13:00:00Z
2013,10,30,756,800,-4,1049,1117,-28,DL,2431,N932DL,JFK,MIA,144,1089,8,0,2013-10-30T12:00:00Z
2013,8,10,1953,2000,-7,2304,2308,-4,DL,2391,N995DL,JFK,TPA,139,1005,20,0,2013-08-11T00:00:00Z
2013,4,15,1451,1459,-8,1737,1801,-24,B6,153,N504JB,JFK,MCO,130,944,14,59,2013-04-15T18:00:00Z
2013,5,14,1708,1715,-7,1842,1900,-18,AA,2019,N491AA,LGA,STL,128,888,17,15,2013-05-14T21:00:00Z
2013,6,5,1524,1530,-6,1635,1650,-15,WN,216,N956WN,EWR,MDW,111,711,15,30,2013-06-05T19:00:00Z
2013,3,15,1021,1029,-8,1206,1235,-29,EV,5134,N708EV,EWR,DTW,87,488,10,29,2013-03-15T14:00:00Z
2013,12,12,837,840,-3,1115,1115,0,MQ,3419,N512MQ,LGA,ATL,112,762,8,40,2013-12-12T13:00:00Z
2013,10,1,1928,1935,-7,2124,2147,-23,9E,3470,N933XJ,JFK,CVG,87,589,19,35,2013-10-01T23:00:00Z
2013,5,14,1900,1900,0,2243,2251,-8,DL,1465,N707TW,JFK,SFO,366,2586,19,0,2013-05-14T23:00:00Z
2013,5,28,909,845,24,1059,1044,15,US,1429,N748UW,LGA,CLT,82,544,8,45,2013-05-28T12:00:00Z
2013,8,18,952,955,-3,1057,1115,-18,MQ,3670,N534MQ,LGA,BNA,108,764,9,55,2013-08-18T13:00:00Z
2013,1,26,1759,1800,-1,2101,2058,3,B6,9,N589JB,JFK,MCO,137,944,18,0,2013-01-26T23:00:00Z
2013,10,18,1446,1450,-4,1638,1645,-7,MQ,3588,N530MQ,LGA,MSP,155,1020,14,50,2013-10-18T18:00:00Z
2013,6,4,1753,1635,78,2108,1954,74,B6,15,N564JB,JFK,FLL,145,1069,16,35,2013-06-04T20:00:00Z
2013,7,8,701,645,16,849,835,14,MQ,3599,N9EAMQ,LGA,MSP,139,1020,6,45,2013-07-08T10:00:00Z
2013,7,29,1456,1459,-3,1749,1808,-19,UA,1587,N14228,EWR,RSW,158,1068,14,59,2013-07-29T18:00:00Z
2013,2,1,745,759,-14,1034,1115,-41,UA,1539,N17730,EWR,DFW,215,1372,7,59,2013-02-01T12:00:00Z
2013,6,19,857,900,-3,1145,1133,12,UA,766,N522UA,EWR,LAS,298,2227,9,0,2013-06-19T13:00:00Z
2013,6,14,2058,1920,98,2322,2210,72,AA,1691,N489AA,EWR,DFW,169,1372,19,20,2013-06-14T23:00:00Z
2013,8,25,1950,1959,-9,2125,2146,-21,EV,4464,N14204,LGA,CLE,61,419,19,59,2013-08-25T23:00:00Z
2013,8,3,910,910,0,1335,1308,27,UA,1216,N45440,EWR,SJU,204,1608,9,10,2013-08-03T13:00:00Z
2013,8,16,1930,1930,0,2226,2304,-38,UA,1658,N33289,EWR,SFO,319,2565,19,30,2013-08-16T23:00:00Z
2013,1,31,607,610,-3,1052,1051,1,B6,709,N775JB,JFK,SJU,200,1598,6,10,2013-01-31T11:00:00Z
2013,9,18,1813,1815,-2,2103,2135,-32,AA,1611,N3ESAA,LGA,MIA,145,1096,18,15,2013-09-18T22:00:00Z
2013,8,21,1031,1035,-4,1330,1350,-20,AA,1879,N3CAAA,LGA,MIA,152,1096,10,35,2013-08-21T14:00:00Z
2013,2,13,2041,2045,-4,2142,2153,-11,B6,1178,N249JB,EWR,BOS,41,200,20,45,2013-02-14T01:00:00Z
2013,5,23,1317,1300,17,1436,1414,22,US,2175,N753US,LGA,DCA,58,214,13,0,2013-05-23T17:00:00Z
2013,10,29,1023,1035,-12,1216,1249,-33,EV,4495,N21144,EWR,SAV,102,708,10,35,2013-10-29T14:00:00Z
2013,4,13,612,600,12,727,714,13,EV,3818,N17159,EWR,IAD,56,212,6,0,2013-04-13T10:00:00Z
2013,11,10,1945,1920,25,2243,2202,41,9E,2925,N917XJ,JFK,MSY,167,1182,19,20,2013-11-11T00:00:00Z
2013,6,12,552,602,-10,655,710,-15,B6,1170,N283JB,EWR,BOS,37,200,6,2,2013-06-12T10:00:00Z
2013,12,13,1531,1529,2,1628,1635,-7,UA,330,N421UA,EWR,BOS,39,200,15,29,2013-12-13T20:00:00Z
2013,7,6,628,632,-4,902,905,-3,UA,395,N567UA,EWR,IAH,187,1400,6,32,2013-07-06T10:00:00Z
2013,6,30,2345,2146,119,229,30,119,B6,1183,N615JB,JFK,MCO,138,944,21,46,2013-07-01T01:00:00Z
2013,7,31,855,855,0,1141,1156,-15,UA,1058,N29717,LGA,IAH,193,1416,8,55,2013-07-31T12:00:00Z
2013,10,30,947,953,-6,1221,1256,-35,B6,5,N658JB,EWR,FLL,134,1065,9,53,2013-10-30T13:00:00Z
2013,11,18,701,700,1,1025,1015,10,VX,399,N626VA,JFK,LAX,356,2475,7,0,2013-11-18T12:00:00Z
2013,3,6,659,700,-1,1011,1011,0,UA,1525,N35407,EWR,RSW,169,1068,7,0,2013-03-06T12:00:00Z
2013,3,16,757,800,-3,958,1012,-14,EV,5163,N391CA,LGA,CVG,100,585,8,0,2013-03-16T12:00:00Z
2013,2,9,1527,1515,12,1712,1700,12,MQ,4333,N659MQ,JFK,PIT,63,340,15,15,2013-02-09T20:00:00Z
2013,6,17,802,805,-3,1053,1055,-2,DL,1109,N328NW,LGA,TPA,139,1010,8,5,2013-06-17T12:00:00Z
2013,6,15,2120,2124,-4,2226,2256,-30,EV,3853,N14177,EWR,BUF,48,282,21,24,2013-06-16T01:00:00Z
2013,8,5,1855,1900,-5,2209,2216,-7,DL,1643,N709TW,JFK,SEA,341,2422,19,0,2013-08-05T23:00:00Z
2013,9,9,1143,1145,-2,1416,1450,-34,AA,1623,N3GWAA,EWR,MIA,129,1085,11,45,2013-09-09T15:00:00Z
2013,12,26,700,700,0,1024,1025,-1,VX,399,N638VA,JFK,LAX,338,2475,7,0,2013-12-26T12:00:00Z
2013,2,5,1454,1445,9,1722,1709,13,UA,1029,N76517,EWR,DEN,239,1605,14,45,2013-02-05T19:00:00Z
2013,4,2,1650,1655,-5,2012,2010,2,AA,773,N537AA,LGA,DFW,230,1389,16,55,2013-04-02T20:00:00Z
2013,3,14,1529,1530,-1,1901,1855,6,AA,1039,N3AYAA,JFK,FLL,162,1069,15,30,2013-03-14T19:00:00Z
2013,10,9,951,1000,-9,1134,1131,3,FL,357,N967AT,LGA,CAK,57,397,10,0,2013-10-09T14:00:00Z
2013,10,30,2001,2000,1,2229,2237,-8,DL,1147,N962DL,LGA,ATL,101,762,20,0,2013-10-31T00:00:00Z
2013,9,30,1148,1145,3,1432,1456,-24,DL,1174,N365NB,LGA,PBI,135,1035,11,45,2013-09-30T15:00:00Z
2013,4,9,1818,1755,23,1952,1930,22,MQ,4601,N513MQ,LGA,RDU,61,431,17,55,2013-04-09T21:00:00Z
2013,5,12,2154,2155,-1,14,15,-1,UA,1548,N18243,EWR,MSY,179,1167,21,55,2013-05-13T01:00:00Z
2013,6,12,1400,1359,1,1741,1724,17,DL,1565,N709TW,JFK,SFO,367,2586,13,59,2013-06-12T17:00:00Z
2013,9,19,1706,1700,6,1928,1921,7,DL,2042,N343NB,EWR,ATL,97,746,17,0,2013-09-19T21:00:00Z
2013,5,18,605,605,0,845,857,-12,UA,1115,N76526,EWR,TPA,136,997,6,5,2013-05-18T10:00:00Z
2013,5,27,2128,2100,28,23,30,-7,DL,2363,N702TW,JFK,LAX,321,2475,21,0,2013-05-28T01:00:00Z
2013,8,6,2047,2001,46,2314,2254,20,B6,1083,N806JB,JFK,MCO,119,944,20,1,2013-08-07T00:00:00Z
2013,5,1,1353,1409,-16,1456,1517,-21,B6,1180,N353JB,EWR,BOS,39,200,14,9,2013-05-01T18:00:00Z
2013,8,19,1357,1355,2,1500,1520,-20,WN,491,N408WN,LGA,MDW,104,725,13,55,2013-08-19T17:00:00Z
2013,1,28,1525,1530,-5,1738,1805,-27,MQ,4525,N711MQ,LGA,XNA,176,1147,15,30,2013-01-28T20:00:00Z
2013,8,26,1537,1541,-4,1710,1715,-5,UA,1638,N14219,EWR,CLE,61,404,15,41,2013-08-26T19:00:00Z
2013,2,23,2217,2125,52,2333,2240,53,MQ,4449,N821MQ,JFK,DCA,49,213,21,25,2013-02-24T02:00:00Z
2013,4,30,1925,1925,0,2025,2105,-40,WN,3135,N469WN,LGA,MKE,105,738,19,25,2013-04-30T23:00:00Z
2013,10,24,1721,1729,-8,2019,2032,-13,UA,1078,N38257,EWR,SAT,223,1569,17,29,2013-10-24T21:00:00Z
2013,8,3,1048,1005,43,1219,1120,59,MQ,3611,N502MQ,EWR,ORD,116,719,10,5,2013-08-03T14:00:00Z
2013,8,3,1205,1035,90,1531,1350,101,AA,1879,N3BCAA,LGA,MIA,158,1096,10,35,2013-08-03T14:00:00Z
2013,5,31,1806,1659,67,1924,1842,42,UA,1604,N24729,EWR,ORD,109,719,16,59,2013-05-31T20:00:00Z
2013,8,2,1823,1819,4,2120,2118,2,B6,153,N571JB,JFK,PBI,130,1028,18,19,2013-08-02T22:00:00Z
2013,9,2,1011,930,41,1123,1048,35,B6,586,N258JB,JFK,ROC,51,264,9,30,2013-09-02T13:00:00Z
2013,12,30,2123,2030,53,23,2323,60,B6,153,N779JB,JFK,PBI,161,1028,20,30,2013-12-31T01:00:00Z
2013,4,1,1946,1939,7,2311,2329,-18,B6,645,N627JB,JFK,SFO,352,2586,19,39,2013-04-01T23:00:00Z
2013,1,17,1425,1429,-4,1640,1642,-2,DL,1819,N989DL,LGA,MSP,168,1020,14,29,2013-01-17T19:00:00Z
2013,1,28,847,850,-3,1107,1113,-6,EV,4376,N12122,EWR,XNA,175,1131,8,50,2013-01-28T13:00:00Z
2013,8,7,811,815,-4,1015,1030,-15,9E,3538,N907XJ,JFK,MSP,151,1029,8,15,2013-08-07T12:00:00Z
2013,8,18,728,730,-2,1014,1045,-31,VX,183,N626VA,EWR,SFO,333,2565,7,30,2013-08-18T11:00:00Z
2013,1,31,2028,1628,240,2145,1735,250,EV,4588,N14960,EWR,MHT,38,209,16,28,2013-01-31T21:00:00Z
2013,11,1,909,810,59,1059,954,65,EV,5463,N717EV,LGA,BNA,118,764,8,10,2013-11-01T12:00:00Z
2013,4,28,816,822,-6,1055,1114,-19,UA,1030,N33209,EWR,MCO,136,937,8,22,2013-04-28T12:00:00Z
2013,12,4,2112,2115,-3,2301,2315,-14,MQ,3384,N509MQ,LGA,CLT,84,544,21,15,2013-12-05T02:00:00Z
2013,9,16,1650,1700,-10,2004,2027,-23,UA,512,N508UA,JFK,SFO,341,2586,17,0,2013-09-16T21:00:00Z
2013,6,5,930,930,0,1231,1230,1,WN,1983,N611SW,EWR,AUS,207,1504,9,30,2013-06-05T13:00:00Z
2013,3,24,644,645,-1,903,907,-4,DL,2006,N366NB,LGA,MSY,183,1183,6,45,2013-03-24T10:00:00Z
2013,3,5,623,630,-7,808,843,-35,US,1433,N197UW,LGA,CLT,84,544,6,30,2013-03-05T11:00:00Z
2013,1,8,1254,1300,-6,1347,1406,-19,9E,3638,N823AY,JFK,PHL,28,94,13,0,2013-01-08T18:00:00Z
2013,12,15,1555,1557,-2,1727,1730,-3,UA,1177,N15712,EWR,ORD,122,719,15,57,2013-12-15T20:00:00Z
2013,10,2,833,840,-7,1003,1000,3,EV,4252,N14959,EWR,MKE,116,725,8,40,2013-10-02T12:00:00Z
2013,7,24,1551,1445,66,1706,1603,63,EV,6049,N11565,EWR,IAD,46,212,14,45,2013-07-24T18:00:00Z
